src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\model\uml\UmlModelEventPump.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\util\osdep\StartBrowser.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\cognitive\ResolvedCritic.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\ui\ShadowComboBox.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src\model\src\org\argouml\model\UUIDManager.java,1
src_new\org\argouml\cognitive\critics\Critic.java,src_new\org\argouml\notation\Notation.java,1
src_new\org\argouml\cognitive\critics\SnoozeOrder.java,src_new\org\argouml\cognitive\critics\StandardCM.java,1
src_new\org\argouml\cognitive\critics\SnoozeOrder.java,src_new\org\argouml\uml\cognitive\critics\CrNodesOverlap.java,1
src_new\org\argouml\cognitive\critics\SnoozeOrder.java,src_new\org\argouml\uml\cognitive\critics\CrZeroLengthEdge.java,1
src_new\org\argouml\cognitive\critics\StandardCM.java,src_new\org\argouml\uml\cognitive\critics\CrNodesOverlap.java,1
src_new\org\argouml\cognitive\critics\StandardCM.java,src_new\org\argouml\uml\cognitive\critics\CrZeroLengthEdge.java,1
src_new\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java,src_new\org\argouml\cognitive\ui\AddToDoItemDialog.java,2
src_new\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java,src_new\org\argouml\cognitive\ui\DesignIssuesDialog.java,1
src_new\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java,src_new\org\argouml\cognitive\ui\DismissToDoItemDialog.java,2
src_new\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java,src_new\org\argouml\cognitive\ui\GoalsDialog.java,1
src_new\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java,src_new\org\argouml\cognitive\ui\PriorityNode.java,1
src_new\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java,src_new\org\argouml\ui\EmailExpertDialog.java,1
src_new\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java,src_new\org\argouml\ui\FindDialog.java,1
src_new\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java,src_new\org\argouml\uml\generator\ui\ClassGenerationDialog.java,1
src_new\org\argouml\cognitive\ui\AddToDoItemDialog.java,src_new\org\argouml\cognitive\ui\DismissToDoItemDialog.java,4
src_new\org\argouml\cognitive\ui\AddToDoItemDialog.java,src_new\org\argouml\cognitive\ui\PriorityNode.java,1
src_new\org\argouml\cognitive\ui\AddToDoItemDialog.java,src_new\org\argouml\language\java\cognitive\critics\CrMultipleInheritance.java,1
src_new\org\argouml\cognitive\ui\AddToDoItemDialog.java,src_new\org\argouml\ui\EmailExpertDialog.java,4
src_new\org\argouml\cognitive\ui\AddToDoItemDialog.java,src_new\org\argouml\ui\FindDialog.java,1
